Bootstrap_iteration,Delta_RMSE_RCT_minus_3DFin
2248,-0.06658431032484313
2249,-0.3526933180904326
2250,-1.485443774784735
2251,-0.5578897586874261
2252,-1.1073167655866272
2253,-0.32978706796327684
2254,-0.3446860700335388
2255,-0.26839771333582463
2256,-1.168656551229169
2257,-0.03976322897085405
2258,-0.7357051419654845
2259,-0.26534982657207573
2260,0.15305354487250544
2261,-0.7367703986916723
2262,-0.8247898558784656
2263,-0.14851357112599528
2264,-0.6552957678313556
2265,-0.9920058660749151
2266,-0.9697187103388301
2267,-1.1483339593469133
2268,-0.7972331414940297
2269,-0.6272362112697389
2270,-0.6757611826674474
2271,-0.43907023395251343
2272,-0.4887752987302618
2273,-1.087505185702713
2274,-0.8009741097886496
2275,-0.8182802196242587
2276,-0.7863194894476933
2277,-0.8856700784791716
2278,-0.17859256415598357
2279,-0.3068111287831101
2280,-0.6960352943995309
2281,-0.3606789710945142
2282,0.24996917102231142
2283,-0.3515075308153581
2284,-0.4343037390379696
2285,-0.939571273313226
2286,-0.2913543667980356
2287,-0.5692406528057865
2288,-0.5338076125255204
2289,-1.2317857269244616
2290,-0.09076682811177039
2291,-0.24322581133318644
2292,-0.5977683038222956
2293,-0.5878944027979276
2294,-1.0711016766582215
2295,-0.25949009387367283
2296,0.023308346774841837
2297,-0.6431281751945344
2298,-0.15415882982502982
2299,-0.707072520771868
2300,-0.5824910619004875
2301,-0.2563903327358594
2302,-1.063643116723904
2303,-0.5248347794374124
2304,-0.24605564791132895
2305,-0.42176215293750396
2306,-0.588454455209938
2307,-0.07545348548351738
2308,-0.3114517267752066
2309,-0.9503921726452191
2310,-0.25923677610229445
2311,-1.3721482723412834
2312,-0.5906348311273479
2313,-0.6677667896308228
2314,-0.5258911807306283
2315,0.12018057891871625
2316,-0.9960243164911464
2317,-1.4432099962237717
2318,-0.8393036953280677
2319,-0.5536084645286699
2320,-0.9206630781694758
2321,-1.4935446420760419
2322,-0.19431796383040845
2323,-1.91209109702795
2324,-0.5708279341283853
2325,-1.221728244037237
2326,-0.27865854539447854
2327,-0.4079366352366045
2328,-1.398490366883918
2329,-0.8326331435885979
2330,-0.5637532325580137
2331,-0.13386897585266544
2332,-0.7884071971814521
2333,-0.6473459273423596
2334,-0.5566893076702142
2335,-0.3092714642824981
2336,-0.5741382192876738
2337,-0.6666197083798222
2338,0.15357705433928182
2339,-0.5891874629920268
2340,-0.019428015562447776
2341,0.09604166991272356
2342,-0.7329604597261996
2343,-0.6842409301496986
2344,-0.23976106252710094
2345,-1.0533069736994527
2346,-1.536164068482527
2347,-1.0996715588895645
2348,-0.008585239490062957
2349,-1.0012167921118698
2350,-0.4367796386182916
2351,-0.9766382598489023
2352,-0.6064871695100331
2353,-1.204936830372188
2354,-0.40773873440316155
2355,-0.753389640914305
2356,-0.5958552807644488
2357,-1.154154789168466
2358,-0.11109394475253453
2359,-1.2909067489892012
2360,-0.4625567936634609
2361,-0.7377513983243953
2362,-0.3983543087570185
2363,-0.6094119043578954
2364,-1.5266631597372604
2365,-0.5745770835337245
2366,-0.6320945741872002
2367,-0.44482925833811615
2368,-0.5999572105881965
2369,-0.430401631560446
2370,-0.18018647306947932
2371,-1.0656280060210128
2372,-0.38742682971048614
2373,-1.0993288257023317
2374,-0.5666542187857115
2375,-0.7737076168112336
2376,-0.29873701537590525
2377,-0.6389295639210324
2378,-0.6245827721848314
2379,-0.14903832289210106
2380,-0.5337292497986419
2381,-0.5242857407631027
2382,-1.262785965368254
2383,-1.3691598063273605
2384,-0.8834656249436221
2385,-0.9929520352045036
2386,-0.9525454064565184
2387,-0.27709647645001434
2388,-0.5765540314019304
2389,-0.9035029839838669
2390,-1.5651485850742386
2391,-1.0458061464618391
2392,-0.3674501783321926
2393,-0.43106311902931904
2394,-0.7173238134495816
2395,-0.6962213460222626
2396,-0.6657136101970993
2397,-1.2726223469135383
2398,-0.23680688859628862
2399,-0.9555725517098106
2400,-0.24415561510445638
2401,-0.08858339364747891
2402,-0.3470739049632119
2403,-0.2322532041699823
2404,-0.5872520751719752
2405,-0.9431843130526902
2406,-0.5474708198217193
2407,-0.13459170631797512
2408,-0.3992653656962739
2409,-0.8788156800730744
2410,-0.10341642607586787
2411,-0.5116925846261164
2412,-0.7687234270810688
2413,-1.7458181791013374
2414,-0.46030661028565145
2415,-0.27459803664165294
2416,-0.9824458778182505
2417,-0.7253527149817995
2418,-1.0966969201571897
2419,-0.3949676444630503
2420,-0.5369414162974482
2421,-0.3239488528260801
2422,-0.4622495762547092
2423,-0.20554875638247383
2424,-0.20854758286793396
2425,-1.0285214395079136
2426,-0.7509933348574092
2427,-1.1159298692833968
2428,-0.7825842052090783
2429,-0.4545530575233112
2430,-0.8040836641072819
2431,-1.8120703414828867
2432,-1.0407812339463527
2433,-0.5074571917877937
2434,-0.12536069361349345
2435,-0.3894675367411766
2436,-0.8192334815040119
2437,-0.23793635369310406
2438,-0.2367272533504856
2439,-0.6053014699130457
2440,-0.688553118732135
2441,-0.9706473950729753
2442,-0.11365470382456522
2443,-0.792113393775496
2444,-0.76189923731252
2445,-0.9399686784825443
2446,-1.1150664518660103
2447,-0.6343736362111374
2448,-0.8968126094205391
2449,-0.9876879591989245
2450,-0.6813350841332824
2451,-0.6106930006599169
2452,-1.0119242861331896
2453,-0.3042154386415339
2454,-0.2534089861074347
2455,-1.1855215336717482
2456,-0.053847327059511896
2457,-0.7838299733502421
2458,-0.716990619481118
2459,-0.692174827753715
2460,-0.9162343053824911
2461,-0.1315073046026929
2462,-0.5483523098021401
2463,-1.1097195189121396
2464,-0.002186469399289681
2465,-1.7458523760655806
2466,-0.8233744966193877
2467,-1.1491478721406048
2468,-0.3287288572909066
2469,-0.9066090192171345
2470,-0.6616063259369938
2471,-1.07252559932353
2472,-1.158909486119374
2473,-0.7905403441406929
2474,-0.7966098039702905
2475,-1.0917137187264054
2476,-0.6877795458559186
2477,-0.824960996920034
2478,-0.6514376061302509
2479,0.006535978931395459
2480,-1.0062519907854766
2481,-0.26621583473866406
2482,-1.599174257724955
2483,-0.33140247932182954
2484,-0.3425143161265698
2485,-0.7791250331960695
2486,-0.6983423835524425
2487,-0.9936897404268268
2488,-0.8033514393586265
2489,-1.366452684242644
2490,-0.590850055561378
2491,-0.8120799953500328
2492,-1.3944817163064245
2493,-0.6812141290421025
2494,-1.0618051560256956
2495,-0.0034853534153005405
2496,-1.2393758748786778
2497,-0.9395791803288871
2498,-0.0653882037157627
2499,-0.7569541131161981
2500,-0.15331821806499724
2501,-0.6810743300277835
2502,-1.0384073574967763
2503,-0.9423010353320715
2504,-0.4892128619398737
2505,-0.9507424653054626
2506,-0.5437160001569765
2507,-0.13136599498195967
2508,-0.7514208218012197
2509,-0.6183777168548905
2510,0.027225746745832113
2511,-0.3839220919675177
2512,-1.1695664778130035
2513,-0.6554031579871624
2514,-0.20767774517145288
2515,-0.3144550981137646
2516,-0.8158920114421968
2517,-0.5099073936178087
2518,-1.3680069402945645
2519,-0.5735087217186234
2520,-1.242083506073202
2521,-0.7730004090106755
2522,-0.990310171057093
2523,-0.6676588030110486
2524,-0.9106294458807125
2525,-0.9664192875353033
2526,-0.3837569884924594
2527,-0.44848493726305527
2528,-0.7376933698258914
2529,-0.7427772103816686
2530,-0.30402428599448017
2531,-1.099827836605559
2532,-0.3800558017516886
2533,-0.27342174043434464
2534,-1.1953450797538072
2535,-0.08307682324816223
2536,-1.0375237266682156
2537,-1.1823921301938538
2538,-0.2201698585841565
2539,-0.9888563705988307
2540,-0.30495673032335
2541,-0.8576950795365521
2542,-0.3077490920159096
2543,-0.6031347568967442
2544,-0.6841266204750847
2545,-1.5147777391910922
2546,-0.7080312833653644
2547,-0.18688374844003497
2548,-0.5428178381189883
2549,-0.5789825899945193
2550,-0.4483799579481018
2551,-0.41865834277203895
2552,-0.40567352387093614
2553,-0.5402338242815488
2554,-1.1763293561395438
2555,0.18334104045512212
2556,-1.4820271899769255
2557,-0.5527486097273422
2558,-1.2306112397163003
2559,-0.4988663325879996
2560,-0.13736192440569095
2561,-0.5400924595359409
2562,-0.5726569714531484
2563,-0.010313232718502707
2564,-0.24724927951742082
2565,-0.494720186497311
2566,-0.6513696252675667
2567,-0.26813694336126237
2568,-0.3276432691404194
2569,-0.01673593943469398
2570,-1.110581181406896
2571,-1.1299352435283714
2572,-0.460041500344887
2573,-0.6443137613138434
2574,-1.0423482887779625
2575,-0.8953834653550612
2576,-0.20090933790399035
2577,-1.2349819321314213
2578,-0.6159975039646195
2579,-0.565780793218642
2580,-0.7329437844476028
2581,-0.4949939656056481
2582,-0.1391954298413458
2583,-0.0015916341085089325
2584,-1.0805455229457577
2585,-0.5941865132816022
2586,-0.5747268523500069
2587,-0.4240381642741786
2588,-1.0700172002739339
2589,-0.6020025449848643
2590,-0.841750143560897
2591,-0.7086764447930949
2592,0.19703973655857254
2593,-0.6630322952318433
2594,-0.8236830169316705
2595,0.0011356627436935884
2596,-0.6505508881998072
2597,-0.8252375251139483
2598,-0.805717719831957
2599,-0.8389670434551135
2600,-0.5522538894436035
2601,-0.7277695510404376
2602,-0.28054481593157465
2603,-0.3175938718534963
2604,-0.174197656094647
2605,-1.2379796563156238
2606,-0.5861054429674364
2607,-1.1030875232742066
2608,-1.2026017943287755
2609,-0.527092122692006
2610,-0.3745982316662251
2611,-0.4452603774957353
2612,-0.2834095454685417
2613,-0.7994442281759127
2614,-0.7696850446637769
2615,-0.2885601776982396
2616,-0.6118443870643937
2617,-0.09488804435900722
2618,-0.4895559840023118
2619,-0.852994942855323
2620,-0.7925817035245646
2621,-0.7047229382770022
2622,-0.7979158736518286
2623,-0.14123885376018408
2624,-0.921100660991687
2625,-0.3039979726379294
2626,-1.1779225921774072
2627,0.0201796204898117
2628,-1.5736964786562326
2629,-0.6857404247248922
2630,-0.9895974144369739
2631,-1.2077468520527908
2632,-0.4324745903090277
2633,-0.5805012570343762
2634,-0.7551982185885038
2635,-0.7501329355460973
2636,-0.7565114549175047
2637,-1.4923234903660196
2638,-1.4163868075157646
2639,-0.3728523741257468
2640,-0.3048969982314411
2641,-0.9699977985205068
2642,-0.5266056320204044
2643,-0.7095844060235892
2644,0.24659537015390176
2645,-0.6849774337080929
2646,-0.6138185854694891
2647,-0.681894512174956
2648,-1.0597006457063296
2649,0.059073126041855994
2650,-1.1742429880012062
2651,-0.9053430360436701
2652,-1.0134869060692195
2653,-0.3526617066015718
2654,-0.7349060987108067
2655,-1.1268231429223732
2656,-1.1473008972387824
2657,-0.050772510321411835
2658,-0.29068052463805616
2659,-1.0488242990218901
2660,-0.6346646331580019
2661,-0.48886362054387034
2662,-0.8131885975001869
2663,-1.5223170314449725
2664,-0.34926626061715904
2665,-0.5554034203354907
2666,-0.6493847643494981
2667,-0.524577349786528
2668,-0.727634543026376
2669,-0.8866600942338416
2670,0.04728841401289974
2671,-0.12881865661375125
2672,-0.8026492621385586
2673,-0.052834747553754946
2674,-0.900008698568205
2675,-0.7772912025060172
2676,-1.036621890922933
2677,-0.8993720489986765
2678,-0.9986137611064336
2679,-1.3782671430235358
2680,-0.8710510147188557
2681,-0.13416571268258903
2682,-0.3214582309070835
2683,-0.9174917302018228
2684,-0.7115113638653165
2685,-0.5022045780935933
2686,-0.31085918756955166
2687,-0.30879340885806306
2688,-0.7327446879820596
2689,-0.9068736056912452
2690,-0.20708820922717264
2691,-0.08320404768222467
2692,-0.5091144900052198
2693,-1.240593395708214
2694,-0.7797608727905398
2695,-0.7655161771555548
2696,-0.24347466956862984
2697,-0.005036292068732795
2698,-1.311570427785242
2699,-0.8123679132555608
2700,-0.7030608797484268
2701,-0.6158070545785728
2702,-0.5507655939527469
2703,-1.1722097953424915
2704,-0.5536818312261107
2705,-0.9210564792543485
2706,-0.7991214810753839
2707,-1.0535965486729353
2708,-0.8225953896621363
2709,-0.6601732247731573
2710,-0.3708837993858436
2711,-0.22701296912839553
2712,-0.392980664432923
2713,-0.8097721243734908
2714,-1.1339893492545334
2715,-0.44703150188820406
2716,-1.1201756676595165
2717,-0.607602626546532
2718,-1.1744528785656783
2719,-0.030816516943474426
2720,-1.250405946285443
2721,-0.8217777754816322
2722,-0.9516799982355635
2723,0.1842212160410952
2724,-0.33981465361912244
2725,-0.7522723017193234
2726,-0.8281405297021636
2727,-0.6204501713953734
2728,-1.1024512245314702
2729,-0.7337862729614122
2730,-0.8900504527405133
2731,-0.6883220867119175
2732,-0.8591240002021436
2733,-1.1986862961183673
2734,-0.08898080307692657
2735,-1.3663249638280175
2736,-0.8322920793734374
2737,-1.1528343844735802
2738,-0.7418663854794918
2739,-0.6738978111246907
2740,-1.3565145308264297
2741,-0.41187175922610075
2742,-1.246614806133366
2743,-0.49521739193934033
2744,-0.6123209669635674
2745,-0.20817532501020786
2746,-0.4079028893379171
2747,-0.6435265005797848
2748,-0.2243534947225747
2749,-1.6607138067225597
2750,-1.3237883979811758
2751,-0.4788505628961994
2752,-0.3261150654144187
2753,-0.43372906840495973
2754,-1.1784263743357193
2755,-0.7140968160897709
2756,-0.759459641736522
2757,-0.6311489978540064
2758,-1.4039254276622788
2759,-0.9879047211821774
2760,-0.7412752182167344
2761,-0.26191654404674525
2762,-0.4695823831488697
2763,-1.3412069995939293
2764,-0.7521138286748863
2765,-0.19217085285380642
2766,0.09627940793615641
2767,-0.5909113317595365
2768,-0.3052222887164615
2769,-0.47864177376899875
2770,-0.19010090469340324
2771,-1.07799200396797
2772,-0.408011889885175
2773,-0.4843073884035507
2774,-1.24246170008043
2775,-0.11082257144880403
2776,-0.5215654402380889
2777,-0.6818291662637175
2778,-0.5945489204471595
2779,-0.561444148167094
2780,-0.10141269709086487
2781,-0.4719415998467653
2782,-0.5503329830577857
2783,-0.7653969167941521
2784,-0.9094580704236714
2785,-1.464142990920407
2786,-1.2665049278291984
2787,-0.31545565057518865
2788,-0.6456707469665326
2789,-1.2391117396998819
2790,0.13134004118804143
2791,-0.39108132916923743
2792,-0.27879771257082897
2793,-0.9849980209098148
2794,-0.5544853227029831
2795,-0.7247158314161708
2796,-0.6388366222772062
2797,-0.7527176975597758
2798,-1.5289243601810745
2799,-0.784136498670541
2800,-1.3557049335413935
2801,-0.7533911073108275
2802,-0.5894341282960562
2803,-0.762294000161325
2804,-0.45916614817085555
2805,-0.28146714074646884
2806,-1.08798777305701
2807,-0.6036445775944608
2808,-0.6795289284626438
2809,-0.6140682387666585
2810,-0.48864022605087065
2811,-0.7848825027824633
2812,-0.6258885421036098
2813,-1.303278147716036
2814,-0.5308867908879855
2815,-0.6892450915549617
2816,-0.26218118435294135
2817,-0.7037772466719678
2818,-0.5777462285111366
2819,-1.6620992447697835
2820,-0.8504062656011646
2821,0.23904503927423826
2822,-0.6973724380059496
2823,-0.3816500369727114
2824,-0.7758408595588278
2825,-0.7377949645863588
2826,-0.7038934334244631
2827,-0.9810665166254289
2828,-0.3824227148816206
2829,-0.6905708437865306
2830,-0.2112075630543544
2831,-1.0856279988745459
2832,-0.6058267072111596
2833,-0.2921838754064465
2834,-0.8602860149823823
2835,-1.1445261592460305
2836,-0.6219592689967675
2837,-0.7908033906528482
2838,-0.26914272903273617
2839,-0.6605387650849306
2840,-0.6506673031273293
2841,-1.175959714383546
2842,-0.0746658233719022
2843,-0.6903975398831617
2844,-0.6327644601034863
2845,-0.5529790224947941
2846,-0.27581683463863826
2847,-0.4015898495973249
2848,-1.1507443870465832
2849,-0.5300822571997985
2850,-0.04533630415394496
2851,-0.3970165614615735
2852,-0.9497354161281728
2853,-0.9095091730467644
2854,-0.3108578195793794
2855,-0.5861714322903491
2856,-0.28169798977042415
2857,-0.4149808174185452
2858,-0.28060653445460826
2859,-0.4124621572329392
2860,-1.4071124733717542
2861,-0.7839643313299325
2862,-0.6773865771909247
2863,-0.5532974284488841
2864,-0.09675963507186314
2865,-0.6479112077636267
2866,-0.22922821920070402
2867,-0.3984341130587099
2868,-0.39636604022838595
2869,0.05872520998801778
2870,-0.7209729219114394
2871,-0.6573587481293979
2872,-0.5801318993112261
2873,-0.19691352112017246
2874,-0.9010457347187315
2875,-0.4249904452726332
2876,-0.6366624069381892
2877,-1.0609130754183833
2878,-0.31694248389879
2879,-1.453400724514954
2880,-1.1682218449486843
2881,-0.9122430517853861
2882,-0.2967712992653042
2883,-0.6978808942589372
2884,-0.9240931407630433
2885,-1.0128612742584189
2886,-0.22347693405905966
2887,-0.20920187465274376
2888,-0.007631852785624282
2889,-0.6582189838960628
2890,-0.8670741059629512
2891,-0.2230836441601034
2892,-1.9815565061778915
2893,-0.39561984432990105
2894,-0.379564185798678
2895,-0.4247262930834286
2896,-1.5512404750231554
2897,-0.9780776288644315
2898,-0.020577552967731005
2899,-0.820126973512249
2900,-1.001443253663459
2901,-0.8395766642883475
2902,-0.32144076277666
2903,-0.981135318005987
2904,-0.28820044287924285
2905,-0.6504230742075494
2906,-0.5904906351037735
2907,-1.6493560945283228
2908,-0.25003970961836
2909,-0.07682482591392126
2910,-0.09233322387719523
2911,-0.661938727342255
2912,-0.6840882957783245
2913,-0.9327787585308589
2914,-0.4570757712169513
2915,0.04640609767152126
2916,-0.9610372810344758
2917,-0.6109981453028406
2918,-0.5827652131967564
2919,-1.0253937702828888
2920,-0.29522369951609617
2921,-1.319234896089013
2922,-0.5354539192388472
2923,-0.350042494336924
2924,-0.3133838444757764
2925,-0.5282709713929425
2926,-1.0424266755367215
2927,-0.08353380271163147
2928,-1.2169677641522443
2929,-0.5766214217805639
2930,-0.8535014543071124
2931,-0.7515454420900838
2932,-0.6801165271452605
2933,-0.3422986859267356
2934,-0.7068270623110062
2935,-0.2513187135471613
2936,-0.3273736113398471
2937,-0.49399299389466433
2938,-0.1478314806626566
2939,-0.7308309333609961
2940,-0.7754226988614605
2941,-0.11016841152529988
2942,-1.3135470546379098
2943,-1.0159238864311015
2944,-0.31403411940185855
2945,-0.6916879118694075
2946,-1.7837269975054448
2947,-1.0555591963061008
2948,-1.3614268562167786
2949,-0.7014299174835306
2950,-1.1996370473919447
2951,-0.46337596102524437
2952,-0.9005713443615386
2953,-0.7384303843256597
2954,-0.16953381980355164
2955,-0.7035654708167947
2956,-1.616041583775679
2957,-0.5884589788261825
2958,-0.8339002536672027
2959,-1.1626994937651585
2960,-1.3957023175046577
2961,-1.631316081960669
2962,-0.48655673226304885
2963,-0.43895444729174704
2964,-0.6957225231781194
2965,-1.0961129079219467
2966,-0.8378632355912916
2967,-0.2846203452500713
2968,-0.9865713778341871
2969,-0.9827418647469761
2970,-0.7506424450186016
2971,-0.6495583534887581
2972,-0.8006746642580289
2973,-0.9533385866649375
2974,-1.4690733924249633
2975,-0.6184344025596591
2976,-0.7062303282072371
2977,-0.5677478940392451
2978,-0.5857405637426343
2979,-0.30010179407179405
2980,-1.2510415856960673
2981,-1.0360826214973662
2982,-1.0528848775234774
2983,-0.7038652341603835
2984,-1.2554832380383192
2985,-0.42726522463389105
2986,-1.2168394295875609
2987,-0.5373753327080601
2988,-0.5191201474995455
2989,-0.5048289858302515
2990,-1.1223169185440183
2991,-0.3961761660637637
2992,-0.25551062581642414
2993,-0.6354509094156873
2994,-0.09731184552244532
2995,-1.1573198203604633
2996,-0.7067785782848843
2997,-0.6424853566007398
2998,-0.20514175024566228
2999,-0.06775718375520778
3000,-0.3596330252741202
3001,-0.3785230507727577
3002,-0.7176586035263526
3003,-1.3666889172940158
3004,-0.6299993135907713
3005,-0.4203044202080508
3006,-1.240356697308329
3007,-0.2324897687971632
3008,-1.2273525123579936
3009,-0.4919042643737104
3010,-0.7414431543326072
3011,-0.13092222007560794
3012,-0.501702678277935
3013,-1.9680641541478525
3014,-0.1948611736847039
3015,-1.0666934132252401
3016,-0.631046012328569
3017,-0.8172391698846841
3018,-0.7652531426336437
3019,0.10151245788115792
3020,-0.27285077084236464
3021,-0.19019788643715296
3022,-0.8003623964806734
3023,-0.4041228575281446
3024,-1.7503271855525113
3025,-0.07741902633323772
3026,-0.7672353101438734
3027,-0.46343753424097645
3028,-0.7253312604307647
3029,-0.7426775929463685
3030,-1.3779623129764857
3031,-0.8401701593203166
3032,-0.28985946462312495
3033,-1.1947555846746256
3034,-0.6897890146627033
3035,-0.7546130559407818
3036,-0.8191015819854668
3037,-0.4816988297013338
3038,-0.7286570589707737
3039,-0.3031377530958794
3040,-1.174258374709188
3041,-1.6277237313428508
3042,-0.06615285249749414
3043,-0.6144094620360265
3044,-0.9573915442922503
3045,-0.9176594291828941
3046,-0.6636353760288358
3047,-0.5539503521826452
3048,-1.0753515422562143
3049,-0.5546103323125708
3050,-0.7299758998261361
3051,-0.20362197646098545
3052,-0.37644430311475086
3053,-1.066921199920607
3054,-0.7824835814070608
3055,-0.31834487788903365
3056,-1.3503280628292078
3057,-0.6405299122910499
3058,-0.5205040789959416
3059,-1.1998703847775414
3060,-0.29068848050165985
3061,-1.1978578203702774
3062,-0.1961132404067496
3063,-1.4234738345472737
3064,-0.8670054569679186
3065,-0.32246847258658407
3066,-0.34072028374218455
3067,-1.6805312058772828
3068,-0.6618056594100108
3069,-0.38730665744812964
3070,-0.21194844560625148
3071,-0.08110865518996269
3072,-0.18979036887392642
3073,-0.16720728656616668
3074,-0.41228167820090844
3075,-1.4516203986686036
3076,-0.1921441532760495
3077,-0.7187489872416157
3078,-1.9893722231330673
3079,-1.4018266765172505
3080,-0.6229252960147456
3081,-1.1447513823025373
3082,-0.37714910592904616
3083,-0.5521088816099804
3084,0.15146705875359978
3085,-0.3557404929905563
3086,-0.7490422041925457
3087,-0.10129710264910452
3088,-0.16617225759884424
3089,-0.46414526888847596
3090,-0.5582952959231631
3091,-0.21340762023118742
3092,-0.34827152353661717
3093,-0.2873664736202053
3094,-0.20463102069422678
3095,-0.8804076176660693
3096,-0.3320075370490747
3097,-0.34976449831379686
3098,-0.798702524027048
3099,-0.772368399597894
3100,-0.8494221503041766
3101,-1.0711016766582215
3102,-0.07794122347345778
3103,-0.23411230949572936
3104,-0.465010620253818
3105,-0.9197629870183133
3106,-0.5994242797953637
3107,-0.7156951713945221
3108,-0.14160160824116375
3109,-0.5153402377074352
3110,-0.44067809332787533
3111,-0.39393727723548544
3112,-0.2530370828737212
3113,-0.4838959772024556
3114,-0.13084672238374595
3115,-0.09321860350183409
3116,-1.0035142037148064
3117,-0.4896705905615373
3118,-1.2717955347881595
3119,-1.8386978981248816
3120,-0.7030178177067663
3121,-0.14208798321237026
3122,-1.1288795870820334
3123,-0.9321070259859003
3124,-0.732711343452751
3125,-0.9118792917202097
3126,-0.25227778380126975
3127,-1.0472521885729829
3128,-1.1170930279212448
3129,-1.2619004227863888
3130,-0.8101998873825715
3131,-0.6378869166133263
3132,-0.8598391115858
3133,-0.061515783972888594
3134,-0.3999304408463904
3135,-0.7931728992863385
3136,-0.7476029281481864
3137,-0.18924493987334112
3138,-0.30932546179088916
3139,-0.6966558337497857
3140,-0.5660828170606216
3141,-1.6635271841698023
3142,-1.0764437341240747
3143,-0.7168157226920411
3144,-0.3110390046854459
3145,-0.7930621156490549
3146,-0.14036437183782402
3147,-1.2804070087184096
3148,-0.2723963026563494
3149,-0.806656483167361
3150,0.029138327868436287
3151,0.24617062516446198
3152,-0.3473557820698945
3153,-0.29837132929621335
3154,-1.0282026268152915
3155,-0.3691371751586008
3156,-0.4557910908789977
3157,0.06962078800733384
3158,-0.16515421375742267
3159,-0.21670886547519852
3160,-1.2108730908310288
3161,-0.9344280245475822
3162,-0.6711587733833826
3163,-0.7520216432259597
3164,-1.6942264853685232
3165,-0.8007077920835715
3166,-0.6957479777958477
3167,-1.3436361667086838
3168,-0.33593353752664634
3169,-1.1605735476624275
3170,-0.7931533059286417
3171,-0.7135106149678334
3172,-0.3205188258759213
3173,-0.7396644851125189
3174,-0.5892802469057377
3175,-0.9924854973768897
3176,-1.220673951649612
3177,-1.144489404172001
3178,-0.5257798231005102
3179,-0.6050884668937848
3180,-1.2332377925545068
3181,-0.6408166254622847
3182,-1.0094946215204992
3183,-1.8167334255055967
3184,-1.1117870307083135
3185,-0.9589854082672562
3186,-1.7509796891908092
3187,0.011023413158886886
3188,-0.07135160295471765
3189,-0.04785519303059993
3190,-0.9808219731327688
3191,-0.0548853183055813
3192,0.012816411600584887
3193,-0.17815941909260302
3194,-0.7354357367091116
3195,-0.9265051839351208
3196,-0.08909014909371304
3197,-0.8478513393649321
3198,-0.5144509768200063
3199,-0.3160228275111092
3200,-0.5582640068123963
3201,-0.3149127852673195
3202,-0.37682102062949197
3203,-0.6301811847841341
3204,-0.2510962422851162
3205,-1.2395148623041385
3206,-0.24923269748950072
3207,-0.1762297177427148
3208,-0.5210294771609607
3209,-1.2565559307136338
3210,-0.7537564858903401
3211,-0.045987126658507016
3212,-1.429903016942362
3213,-0.527421904435772
3214,-1.1558763267681786
3215,-1.0168156550376537
3216,-0.8057236306706193
3217,-0.04105504383662839
3218,-0.45021872413269715
3219,-0.46325058772892636
3220,-0.7991255486647122
3221,-1.311279920130032
3222,-0.49345030703894954
3223,0.022163882563320136
3224,-0.06670407272495438
3225,-1.1553776424697118
3226,-0.4207469313629262
3227,-0.1979305782729721
3228,-0.7220518751421743
3229,-1.0521508534795179
3230,-1.5618100019441603
3231,-0.7033374147796005
3232,-0.9739755633141469
3233,-1.3701255549126548
3234,-0.8109692479866975
3235,-0.5270941280989123
3236,-0.8645574570160928
3237,-0.6875719829509919
3238,-0.7002644444869017
3239,-0.18320090955486656
3240,-0.47717429349686524
3241,-1.1999092113580192
3242,-0.32643605810072907
3243,-0.9842604969064963
3244,-0.8936295540295716
3245,-0.9205688284416003
3246,-1.2906528153232797
3247,-0.8660303444632329
3248,-0.15994049974123659
3249,-1.1424169735192857
3250,-0.8386971905427694
3251,-0.3957320327622462
3252,-0.3115474404184595
3253,-0.7263978528990835
3254,-1.3038935565640823
3255,-0.40364646787528713
3256,-0.5914344464800534
3257,-0.1257161431039855
3258,-0.6430177854099917
3259,-0.42406050639562887
3260,-1.0503195715605962
3261,-0.8728959657701818
3262,-0.7361345110465558
3263,-0.17023218258068384
3264,-0.43962559100322807
3265,-1.0918963316593508
3266,-0.6700939576651106
3267,-1.2777397472897731
3268,-0.6978880681582806
3269,-1.0893237247383887
3270,-0.21899028117731856
3271,-1.0089537435242548
3272,-0.6483074237922335
3273,-0.6881381405947797
3274,-1.0116670857837864
3275,-0.6605468180655092
3276,-0.16499952894870784
3277,-0.48818576500424316
3278,-1.6739448140877984
3279,-0.6240515497335051
3280,-0.7485378546362145
3281,-1.0223609497539867
3282,-1.5039030111459275
3283,-1.0418582652950596
3284,-0.5948934327968733
3285,-0.195094632760608
3286,-0.804389347741056
3287,-0.9817564831833225
3288,-0.9838848261467468
3289,-0.8087110439329601
3290,-0.43893438605153046
3291,-0.5195589473009399
3292,-1.532281685688445
3293,-0.386604232521345
3294,-0.2037970652417478
3295,-0.9594454632674456
3296,-0.883942865720631
3297,-1.2357478403275417
3298,-0.15527847906551973
3299,-0.8889359392390261
3300,-0.43612121966696726
3301,-0.6156250054417685
3302,-0.6734398947766327
3303,-0.2631505667300482
3304,-1.1417786930270297
3305,-0.21037202456066773
3306,-1.120430782939635
3307,-0.5002943013715571
3308,-0.28067991305236584
3309,-0.16090017007524882
3310,-0.2278212185415569
3311,-0.8114573044532842
3312,-0.5208522888126328
3313,-0.32241258051279376
3314,-0.7590267626970066
3315,-0.3840829343125214
3316,-1.0292723908933152
3317,-0.22846533276141745
3318,-0.9630394363159906
3319,-0.9916392693486056
3320,-0.630972142488569
3321,-0.8940918357862535
3322,-0.7668797493716664
3323,-1.0809760369720276
3324,0.24708049621476125
3325,-0.39345816709391923
3326,-1.1624155500748234
3327,-0.45777951465988265
3328,-0.619562279445673
3329,-0.536923142060338
3330,-0.5102781501587026
3331,-0.5386730230550274
