Terrain,Scanner,GT_ID,Tree_ID,Attribute,Stage,GT_value,Predicted_value,Error,Absolute_error,ID_confidence,TH_validated
Intermediate,Dual sensor,22,16,DBH,Pre-TH-QC,0.325,0.3453775038230652,0.02037750382306519,0.02037750382306519,HIGH,
Intermediate,Dual sensor,22,16,DBH,Post-QC,0.325,0.3453775038230652,0.02037750382306519,0.02037750382306519,HIGH,
Intermediate,Hovermap,22,15,TH,Pre-TH-QC,21.3,23.31387900326293,2.013879003262929,2.013879003262929,HIGH,True
Intermediate,Hovermap,22,15,TH,Post-QC,21.3,23.31387900326293,2.013879003262929,2.013879003262929,HIGH,True
Intermediate,Hovermap,22,15,DBH,Pre-TH-QC,0.325,0.3539235853180208,0.028923585318020806,0.028923585318020806,HIGH,
Intermediate,Hovermap,22,15,DBH,Post-QC,0.325,0.3539235853180208,0.028923585318020806,0.028923585318020806,HIGH,
Intermediate,Single sensor,23,17,TH,Pre-TH-QC,19.7,21.45420229767706,1.754202297677061,1.754202297677061,HIGH,False
Intermediate,Single sensor,23,17,DBH,Pre-TH-QC,0.278,0.3251223079932623,0.04712230799326228,0.04712230799326228,HIGH,
Intermediate,Single sensor,23,17,DBH,Post-QC,0.278,0.3251223079932623,0.04712230799326228,0.04712230799326228,HIGH,
Intermediate,Dual sensor,23,20,TH,Pre-TH-QC,19.7,21.8762411003539,2.176241100353902,2.176241100353902,HIGH,False
Intermediate,Dual sensor,23,20,DBH,Pre-TH-QC,0.278,0.3199719774979611,0.041971977497961055,0.041971977497961055,HIGH,
Intermediate,Dual sensor,23,20,DBH,Post-QC,0.278,0.3199719774979611,0.041971977497961055,0.041971977497961055,HIGH,
Intermediate,Hovermap,23,18,TH,Pre-TH-QC,19.7,22.68157568780724,2.98157568780724,2.98157568780724,HIGH,False
Intermediate,Hovermap,23,18,DBH,Pre-TH-QC,0.278,0.3131751615112873,0.0351751615112873,0.0351751615112873,HIGH,
Intermediate,Hovermap,23,18,DBH,Post-QC,0.278,0.3131751615112873,0.0351751615112873,0.0351751615112873,HIGH,
Intermediate,Single sensor,25,20,TH,Pre-TH-QC,18.3,20.1417307221057,1.841730722105698,1.841730722105698,HIGH,True
Intermediate,Single sensor,25,20,TH,Post-QC,18.3,20.1417307221057,1.841730722105698,1.841730722105698,HIGH,True
Intermediate,Single sensor,25,20,DBH,Pre-TH-QC,0.258,0.3012578070494967,0.043257807049496666,0.043257807049496666,HIGH,
Intermediate,Single sensor,25,20,DBH,Post-QC,0.258,0.3012578070494967,0.043257807049496666,0.043257807049496666,HIGH,
Intermediate,Dual sensor,25,21,TH,Pre-TH-QC,18.3,19.95646337824629,1.6564633782462899,1.6564633782462899,HIGH,True
Intermediate,Dual sensor,25,21,TH,Post-QC,18.3,19.95646337824629,1.6564633782462899,1.6564633782462899,HIGH,True
Intermediate,Dual sensor,25,21,DBH,Pre-TH-QC,0.258,0.2901884513279337,0.03218845132793369,0.03218845132793369,HIGH,
Intermediate,Dual sensor,25,21,DBH,Post-QC,0.258,0.2901884513279337,0.03218845132793369,0.03218845132793369,HIGH,
Intermediate,Hovermap,25,20,TH,Pre-TH-QC,18.3,20.18621085641803,1.8862108564180282,1.8862108564180282,HIGH,True
Intermediate,Hovermap,25,20,TH,Post-QC,18.3,20.18621085641803,1.8862108564180282,1.8862108564180282,HIGH,True
Intermediate,Hovermap,25,20,DBH,Pre-TH-QC,0.258,0.2973587266716135,0.0393587266716135,0.0393587266716135,HIGH,
Intermediate,Hovermap,25,20,DBH,Post-QC,0.258,0.2973587266716135,0.0393587266716135,0.0393587266716135,HIGH,
Intermediate,Single sensor,26,14,TH,Pre-TH-QC,17.3,18.9777210497142,1.6777210497142008,1.6777210497142008,HIGH,True
Intermediate,Single sensor,26,14,TH,Post-QC,17.3,18.9777210497142,1.6777210497142008,1.6777210497142008,HIGH,True
Intermediate,Dual sensor,26,15,TH,Pre-TH-QC,17.3,18.71533282436484,1.4153328243648389,1.4153328243648389,HIGH,True
Intermediate,Dual sensor,26,15,TH,Post-QC,17.3,18.71533282436484,1.4153328243648389,1.4153328243648389,HIGH,True
Intermediate,Hovermap,26,14,TH,Pre-TH-QC,17.3,19.03007746931073,1.7300774693107286,1.7300774693107286,HIGH,True
Intermediate,Hovermap,26,14,TH,Post-QC,17.3,19.03007746931073,1.7300774693107286,1.7300774693107286,HIGH,True
Intermediate,Single sensor,27,4,TH,Pre-TH-QC,21.2,20.0604515136006,-1.1395484863993985,1.1395484863993985,HIGH,True
Intermediate,Single sensor,27,4,TH,Post-QC,21.2,20.0604515136006,-1.1395484863993985,1.1395484863993985,HIGH,True
Intermediate,Single sensor,27,4,DBH,Pre-TH-QC,0.325,0.3320263116108544,0.007026311610854374,0.007026311610854374,HIGH,
Intermediate,Single sensor,27,4,DBH,Post-QC,0.325,0.3320263116108544,0.007026311610854374,0.007026311610854374,HIGH,
Intermediate,Dual sensor,27,4,TH,Pre-TH-QC,21.2,20.07555696674426,-1.1244430332557407,1.1244430332557407,HIGH,True
Intermediate,Dual sensor,27,4,TH,Post-QC,21.2,20.07555696674426,-1.1244430332557407,1.1244430332557407,HIGH,True
Intermediate,Dual sensor,27,4,DBH,Pre-TH-QC,0.325,0.3402123357489185,0.015212335748918504,0.015212335748918504,HIGH,
Intermediate,Dual sensor,27,4,DBH,Post-QC,0.325,0.3402123357489185,0.015212335748918504,0.015212335748918504,HIGH,
Intermediate,Hovermap,27,4,TH,Pre-TH-QC,21.2,20.42367485883126,-0.7763251411687406,0.7763251411687406,HIGH,True
Intermediate,Hovermap,27,4,TH,Post-QC,21.2,20.42367485883126,-0.7763251411687406,0.7763251411687406,HIGH,True
Intermediate,Hovermap,27,4,DBH,Pre-TH-QC,0.325,0.3399443129111466,0.014944312911146562,0.014944312911146562,HIGH,
Intermediate,Hovermap,27,4,DBH,Post-QC,0.325,0.3399443129111466,0.014944312911146562,0.014944312911146562,HIGH,
Intermediate,Single sensor,28,7,TH,Pre-TH-QC,19.8,19.34346716905928,-0.45653283094071995,0.45653283094071995,HIGH,False
Intermediate,Single sensor,28,7,DBH,Pre-TH-QC,0.263,0.273774348094549,0.010774348094548969,0.010774348094548969,HIGH,
Intermediate,Single sensor,28,7,DBH,Post-QC,0.263,0.273774348094549,0.010774348094548969,0.010774348094548969,HIGH,
Intermediate,Dual sensor,28,7,TH,Pre-TH-QC,19.8,19.44067929841155,-0.35932070158845164,0.35932070158845164,HIGH,False
Intermediate,Dual sensor,28,7,DBH,Pre-TH-QC,0.263,0.2806664971729556,0.017666497172955598,0.017666497172955598,HIGH,
Intermediate,Dual sensor,28,7,DBH,Post-QC,0.263,0.2806664971729556,0.017666497172955598,0.017666497172955598,HIGH,
Intermediate,Hovermap,28,8,TH,Pre-TH-QC,19.8,19.60279957439798,-0.1972004256020199,0.1972004256020199,HIGH,False
Intermediate,Hovermap,28,8,DBH,Pre-TH-QC,0.263,0.2781921859969157,0.015192185996915686,0.015192185996915686,HIGH,
Intermediate,Hovermap,28,8,DBH,Post-QC,0.263,0.2781921859969157,0.015192185996915686,0.015192185996915686,HIGH,
